 
  Impact-EELS Intensity
 
  All energies in meV
 
  High-symmetry points and/or path breaks detected at the following q_idxs:
    1   350   474   845  1147  1394  1569 

  The path spacings (in inverse Angstrom) between these points are:
    4.9858E-03    4.9633E-03    4.9903E-03    4.9902E-03    4.9830E-03    4.9719E-03
 
 
  q_idx    mode_idx      Energy               I_eels
  430         2        95.796832        0.306352714351E-06
  430         3        83.933247        0.874091866782E-38
  430         4       136.695553        0.646472586763E-05
  430         5       113.512483        0.117252401341E-37
  430         6       111.480350        0.834292555764E-07
  431         1       123.902854        0.161865135570E-05
  431         2        96.009206        0.303275454888E-06
  431         3        83.885198        0.000000000000E+00
  431         4       136.591115        0.641451531948E-05
  431         5       113.528387        0.000000000000E+00
  431         6       111.438386        0.961671202769E-07
  432         1       123.860853        0.167519028314E-05
  432         2        96.223384        0.299807360650E-06
  432         3        83.836466        0.000000000000E+00
  432         4       136.487251        0.636129363854E-05
  432         5       113.544489        0.000000000000E+00
  432         6       111.395656        0.110089176252E-06
  433         1       123.817175        0.173424042683E-05
  433         2        96.439367        0.295959198382E-06
  433         3        83.787047        0.000000000000E+00
  433         4       136.384026        0.630506456889E-05
  433         5       113.560787        0.000000000000E+00
  433         6       111.352156        0.125223394735E-06
  434         1       123.771777        0.179576992433E-05
  434         2        96.657158        0.291753117874E-06
  434         3        83.736941        0.000000000000E+00
  434         4       136.281506        0.624581586283E-05
  434         5       113.577282        0.000000000000E+00
  434         6       111.307879        0.141598768558E-06
  435         1       123.724615        0.185973162142E-05
  435         2        96.876754        0.287210998758E-06
  435         3        83.686146        0.000000000000E+00
  435         4       136.179754        0.618355450096E-05
  435         5       113.593972        0.000000000000E+00
  435         6       111.262820        0.159240529923E-06
  436         1       123.675648        0.192608545979E-05
  436         2        97.098152        0.282354125607E-06
  436         3        83.634659        0.000000000000E+00
  436         4       136.078835        0.611828585559E-05
  436         5       113.610856        0.000000000000E+00
  436         6       111.216973        0.178175479889E-06
  437         1       123.624834        0.199472402515E-05
  437         2        97.321349        0.277216789759E-06
  437         3        83.582480        0.000000000000E+00
  437         4       135.978811        0.605006487522E-05
  437         5       113.627932        0.000000000000E+00
  437         6       111.170333        0.198414466842E-06
  438         1       123.572135        0.206558282450E-05
  438         2        97.546336        0.271826192195E-06
  438         3        83.529606        0.000000000000E+00
  438         4       135.879745        0.597892104049E-05
  438         5       113.645200        0.000000000000E+00
  438         6       111.122894        0.219977836312E-06
  439         1       123.517511        0.213856638821E-05
  439         2        97.773104        0.266215995228E-06
  439         3        83.476037        0.000000000000E+00
  439         4       135.781698        0.590490865497E-05
  439         5       113.662659        0.000000000000E+00
  439         6       111.074652        0.242878396555E-06
  440         1       123.460925        0.221357084197E-05
  440         2        98.001640        0.260425206663E-06
  440         3        83.421770        0.000000000000E+00
  440         4       135.684730        0.582808535620E-05
  440         5       113.680309        0.000000000000E+00
  440         6       111.025601        0.267128078039E-06
  441         1       123.402343        0.229046556330E-05
  441         2        98.231930        0.254489803194E-06
  441         3        83.366804        0.000000000000E+00
  441         4       135.588899        0.574855005753E-05
  441         5       113.698148        0.000000000000E+00
  441         6       110.975736        0.292727092123E-06
  442         1       123.341732        0.236912037082E-05
